genre,artist,album,song,lyrics
Hip Hop/Rap,Migos,Culture ,Kelly Price ,"feat. Travis Scott
Produced By OZ


[Hook: Quavo]
Bentley truck, yeah, that's my choice of ride (skrrt skrrt)
Always keep some bitches on the side, yeah, yeah
Don't stand too close, my diamonds gonna bite
I get drugs for the right price, yeah, yeah (drugs)
She gon' eat this molly like it's rice (eat it up)
I'ma let that lean flow through my ice (lean lean)
Said she never had a Migo night
I'ma make her sing like Kelly Price (sing!)

[Verse 1: Quavo]
My ice, Klondike, ride around, dope ride
Ride around, get right, get rich, good night (oeh)
Good night (good night)
My bitch (bitch) for real, she honest, won't tell
Popeye's, oatmeals, Popeye's ain't no meal (ay)
She gon' kill (pew pew pew pew pew pew) yeah
I go through all the cities (yeah)
I'm on a mile a minute
I go a mile a minute (skrrt)
You wanna play violent, let's get it (yeah)
Take me back to the old days
Take me back to my old ways
Lifestyle, yeah, the gang way
Way before they called me Sensei
Get robbed in the driveway
Bad bitches, they was not here
You were prolly watching Garfield (hey)
Tunnel vision and nothin' else
Kick door, that's on our face (door)
I done walk in the hallway
Basketball then gunplay (prrr)
Young niggas didn't graduate
You probably think I couldn't make it (I made it)
It's all good God saved me (God)
Now I'm doin' what I wanna
Bentley truck bent the corner (skrrt skrrt, skrrt, skrrt skrrt)
Niggas bite like piranhas (bite)
If I gotta put the bag on 'em
I'ma pay 'em all hundreds

[Hook: Quavo]
Bentley truck, yeah, that's my choice of ride (choice of ride, yeah)
Always keep some bitches on the side, yeah, yeah
Don't stand too close, my diamonds gonna bite (gonna bite ya)
I get drugs for the right price, yeah, yeah
She gon' eat this molly like it's rice
I'ma let that lean flow through my ice
Said she never had a Migo night
I'ma make her sing like Kelly Price (sing!)

[Verse 2: Travis Scott]
Flash, dash (Straight up!)
Treat the Bentley truck like a Jag'
Got the red and blues on my ass
Got lethal narcs, lethal darts
My bitch got lethal parts, a lethal heart
All my furniture same color, molly tan
You wanna go to heaven, grab my hand (Grab my hand)
She gon' suck me dry until we land (yeah!)
I'ma call on squad like what's the plans? (it's lit!)
We been rockin', geekin', goin' all night (skrt skrt)
Treat my Lambo like a Fisher Price, yeah, yeah
I can never let her spend the night
Woke up, cocaine all in my hair, thought it was lice, yeah, yeah
(Straight up!)

[Hook: Quavo]
Bentley truck, yeah that's my choice of ride (choice of ride yeah)
Always keep some bitches on the side, yeah, yeah (yeah)
Don't stand too close, my diamonds gonna bite (gonna bite ya)
I get drugs for the right price, yeah, yeah (drugs)
She gon' eat this molly like it's rice
I'ma let that lean flow through my ice
Said she never had a Migo night
I'ma make her sing like Kelly Price (sing!)

[Verse 3: Takeoff]
No key, push button auto, start my ride (ride)
Two piece chicken wing without the fries (fries)
If I pop the seal and drink it, you gon' drive (drive)
If you let me in and I like, I change your life (change)
Back it up, back it up, back it up, alright (right)
We go try something different just for tonight (try)
Tear the tab and I paid the price (price)
Just take me there I might roll the dice (ah)
With a blindfold, I could still whip up a pie (pie)
Never leave and go nowhere without the fire (prrr)
If you cashed out on that Bentley Truck say ""I"" (I)
Plus another car that's on my eye

[Hook: Quavo]
Bentley truck, yeah that's my choice of ride (choice of ride yeah)
Always keep some bitches on the side, yeah, yeah (yeah)
Don't stand too close, my diamonds gonna bite (gonna bite ya)
I get drugs for the right price, yeah, yeah (drugs)
She gon' eat this molly like it's rice
I'ma let that lean flow through my ice
Said she never had a Migo night
I'ma make her sing like Kelly Price

[Outro: Quavo & Travis Scott]
My choice of ride (My choice of ride)
My choice of ride (My choice of ride)
Yeah yeah
She gon' eat this molly like it's rice
I'ma make her sing, sing like Kelly Price yeah (whooo)
I just can't understand her, understand
I just can't understand, understand
She drive, I drive hours, I always drive, I drive for you
I black out, I black out too"
Hip Hop/Rap,Migos,Culture ,Out Yo Way ," Produced By Purps


[Intro: Quavo]
I wanna say you always going out your way
Cancel all your plans, you will understand
You probably got your hands full, whatever goal you pursue
All this pain, we can live through it, it's called success

[Hook: Quavo]
You always going out your way
You always dropping off your flav, yeah
You always going out your way
You never ask me to repay, no
You always going out your way, yeah, yeah, ooh
You always going out your way, yeah, ooh
Yeah, yeah

[Verse 1: Quavo]
I won't ask the bitch unless she goin' to get it
It might take a minute, but she'll be sure to get it
Just to pass the test, I won't act the best
I got Actavis, there's nothing I can't ask the bitch, no
Not one missed call, no missed calls, hell nah, nah
She got a man, can't get involved, nah, nah
She still going all ways every time I call
We gonna ball today, we gonna ball tomorrow
I put this weight on like I put a cape on
Now that this fame came, I can see the hate on you
Mama told me stay strong, grandma told me stay on
Now she looking down, throwin' blessings

[Hook: Quavo]
You always going out your way
You always dropping off your flav, yeah
You always going out your way
You never ask me to repay, no
You always going out your way, yeah, yeah, ooh
You always going out your way, yeah, ooh
Yeah, yeah

[Verse 2: Takeoff]
Go out your way and come out
Go out your way to mom's house (Mama!)
You go out your way, so out your way
You going out your way to come back around
You go out your way and keep cool
You go out your way and break rules
You go out your way, so out your way
You're going out your way, you can't lose
Vacate, trips to Cancun, spaceship trips to the moon
Never likes to tell the truth
Head full of hair, but the cat well groomed
Plan a trip to Peru, charter jet, me and you
You going out your way, way out your way
So I had to do this for you
Jackpot, hit the right spot, so she had to get a tattoo
It's some dirt and hurt, but ain't perfect
If she going our way, come through
Hold me down, either good or bad
Never switch, or act brand new
You go out your way and wasn't told to
So I made this song just for you

[Hook: Quavo]
You always going out your way
You always dropping off your flav, yeah
You always going out your way
You never ask me to repay, no
You always going out your way, yeah, yeah, ooh
You always going out your way, yeah, ooh
Yeah, yeah

[Verse 3: Offset]
I put my heart and my soul in it
Get to the money, then double it
All of these bitches, they loving me
But you had my back from the other me
She bending over, back for me
Made a deal that you wouldn't cross, lie to me
It was so many people that doubted me
Shit talk, shit talk, bullets startin' to let off
Jack Frost, Jack Frost, wrist cost a whole house
Blast off, blast off, my career gon' blast off
We don't need y'all, want y'all, we don't have to ask y'all
I been fucking on the nats, nigga, all day
Ride through the city, yeah, the ball way
We was trappin', cappin' all through the hallway
Everybody said that we would fall away
Nobody thought that we would go up
But we blew up, blew up, blew up
Fuckin' on a thot on the tour bus
Going out your way for the two of us

[Hook: Quavo]
You always going out your way
You always dropping off your flav, yeah
You always going out your way
You never ask me to repay, no
You always going out your way, yeah, yeah, ooh
You always going out your way, yeah, ooh
Yeah, yeah"
Hip Hop/Rap,The Weeknd,Starboy ,False Alarm ,"Bathroom stalls for the powder nose (She loves)
High heel shoes with the open toes (She loves)
She's got a good time wrapped in gold (She loves)
For you, for you
All red dress with the devil eyes (She loves)
So obsessed with the camera lights (She loves)
You love her, but you can't deny (She loves)
The truth, the truth

She loves everybody
Can't you tell by the signs?
She loves everybody
She gets off all the time
It's a dark philosophy
And it haunts her constantly
It's a false alarm to me
She's a false alarm

False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey, hey)

Six inch long, 'bout three inch wide (She loves)
Dolla, dolla bill is her only type (She loves)
You love her but you'll never be (She loves)
The one, the one
Diamonds and the rings are her fantasy (She loves)
She chase hearts with the Hennessy (She loves)
You love her, but you'll never be (She loves)
Enough, enough

She loves everybody
Can't you tell by the signs?
She loves everybody
She gets off all the time
It's a dark philosophy
And it haunts her constantly
She's a false alarm to me
She's a false alarm

False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey, hey)

She always leaves the man she loves
But the diamonds are forever
She always seems to be alone
But the diamonds make it better

False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey)
False alarm (hey, hey, hey, hey, hey)"
Hip Hop/Rap,The Weeknd,Starboy ,Starboy ,"feat. Daft Punk
Produced By Daft Punk


[Verse 1]
I'm tryna put you in the worst mood, ah
P1 cleaner than your church shoes, ah
Milli point two just to hurt you, ah
All red Lamb’ just to tease you, ah
None of these toys on lease too, ah
Made your whole year in a week too, yah
Main bitch out your league too, ah
Side bitch out of your league too, ah

[Pre-Chorus]
House so empty, need a centerpiece
20 racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face man I love my baby
You talking money, need a hearing aid
You talking bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain
[Chorus]
Look what you've done
I’m a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy

[Verse 2]
Every day a nigga try to test me, ah
Every day a nigga try to end me, ah
Pull off in that Roadster SV, ah
Pockets overweight, gettin' hefty, ah
Coming for the king, that's a far cry, ah
I come alive in the fall time, I
No competition, I don't really listen
I’m in the blue Mulsanne bumping New Edition

[Pre-Chorus]
House so empty, need a centerpiece
20 racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face man I love my baby
You talking money, need a hearing aid
You talking bout me, I don’t see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

[Chorus]
Look what you've done
I’m a motherfuckin' starboy
Look what you've done
I'm a motherfuckin’ starboy

[Verse 3]
Let a nigga Brad Pitt
Legend of the fall took the year like a bandit
Bought mama a crib and a brand new wagon
Now she hit the grocery shop looking lavish
Star Trek roof in that Wraith of Khan
Girls get loose when they hear this song
100 on the dash get me close to God
We don't pray for love, we just pray for cars

[Pre-Chorus]
House so empty, need a centerpiece
20 racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face man I love my baby
You talking money, need a hearing aid
You talking 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

[Chorus]
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy


"
Hip Hop/Rap,The Weeknd,Starboy ,Party Monster ," Produced By Doc McKinney & Ben Billions


[Refrain: The Weeknd]
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand

[Verse 1: The Weeknd]
And I've seen her get richer on the pole
I've seen her, I knew she had to know
I've seen her take down that tequila
Down by the liter, I knew I had to meet her
Ooh, she mine, ooh girl, bump and grind
Ooh, she mine, ooh girl, bump a line
Angelina, lips like Angelina
Like Selena, ass shaped like Selena

[Hook: The Weeknd]
I'm like, got up, thank the lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)
Got up, thank the lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)

[Refrain: The Weeknd]
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand
I'm good, I'm good, I'm great
Know it's been a while, now I'm mixing up the drink
I just need a girl who gon' really understand
I just need a girl who gon' really understand

[Verse 2: The Weeknd]
I've been poppin', just took three in a row
I'm down to do it again, I'm on a roll
I've seen him outside tryna reach her
You tryna leave him, you said I'm the reason
Tell me lies, ooh girl, tell me lies
Say you're mine, I'm yours for the night
I'm the realest, she said I'm the realest
Head be genius, dick game be the meanest

[Hook: The Weeknd]
I'm like got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)
Got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Woke up by a girl, I don't even know her name
(Woke up, woke up by a girl, I don't even know her name)

[Bridge: The Weeknd]
Got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Bitches in my new spot, crowdin' up my space
Had to check the safe, check the dresser for my chains
Got up, thank the Lord for the day
Woke up by a girl, I don't even know her name
Bitches in my new spot, crowdin' up my space
Had to check the safe, check the dresser for my chains

[Interlude: The Weeknd & Lana Del Rey]
Paranoid (Paranoid)
Paranoid (P-paranoid)
Paranoid (P-paranoid)
But I see something in you (You're paranoid)
Paranoid (Paranoid)
Paranoid (P-paranoid)
Paranoid (P-paranoid)
But I see something in you
(I see something in you)

[Outro: The Weeknd & Lana Del Rey]
(Got up, thank the Lord for the day)
(Woke up by a girl, I don't even know her name)
(Woke up by a girl, I don't even know her name)
(Woke up, woke up by a girl, I don't even know her name)
(Got up, thank the Lord for the day)
(Woke up by a girl, I don't even know her name)
(Woke up by a girl, I don't even know her name)
(Woke up, woke up by a girl, I don't even know her name)
You're paranoid"
Hip Hop/Rap,The Weeknd,Starboy ,Reminder ," Produced By Mano, Doc McKinney, Sir Dylan, Cirkut & DaHeala


[Verse 1]
Record man play my song on the radio
You too busy trying to find that blue-eyed soul
I let my black hair grow and my weed smoke
And I sweat too much on the regular
We gone let them hits fly, we gone let her go
If it ain't XO then it gotta go
I just won a new award for a kids show
Talking 'bout a face numbing off a bag a blow
I'm like goddamn bitch I am not a Teen Choice
Goddamn bitch I am not a bleach boy
Whip game, make a nigga understand though
Got that Hannibal, Silence of the Lambo
Hit the gas so hard make it rotate
All my niggas blew up like a propane
All these RnB niggas be so lame
Got a sweet Asian chick she go low mane

[Chorus]
You know me, you know me, you know me
Every time we try to forget who I am
I'll be right there to remind you again
You know me (pow! pow!), you know me

[Verse 2]
Said I'm just tryna swim in something wetter than the ocean
Faded off a double cup, I'm mixing up the potion
All I wanna do is make that money and make dope shit
It just seem like niggas tryna sound like all my old shit
Everybody knows it, all these niggas know me
Platinum off a mixtape, sipping on that codeine
Pour it in my trophies, roll until my nose bleed
I'mma keep on singing while I'm burning up that OG
All my niggas get it they make money all alone
Rock a chain around they neck, making sure I'm getting home
When I travel 'round the globe, make a couple mil a show
And I come back to my city, I fuck every girl I know
Used to walk around with a slouch, had a mattress on the floor
Now my shit straight
Eating all day, tryna lose weight
That good sex, we'll sweat it out
Hotel bed springs we'll wear it out
I ain't gotta tell you 'cause

[Chorus]
You know me, you know me
You know me, you know me
Every time we try to forget who I am
I'll be right there to remind you again
You know me (pow! pow!), you know me

[Bridge]
Why don't you shake something, shake something
For the Don, don't you break nothing, break nothing
Big girl won't you work something, work something
For the Don, don't you hurt nothing, hurt nothing
Big girl won't you shake something, shake something
For the Don, don't you break nothing, break nothing
Baby girl won't you work something, work something
For the Don, don't you hurt nothing, hurt nothing

[Outro]
Cause you know me, they know me
You ain't know me, now you know me"
Hip Hop/Rap,The Weeknd,Starboy ,Rockin' ," Produced By Savan Kotecha & Max Martin


[Verse 1]
People always talk about the ones that walk away
I just seem to always get the ones that want to stay
I'm just too distracted with the life I'm trying to pay
Yeah, oh yeah
(Say) I got all these women too attracted to the fame
Not too many niggas that will end up in the way
Nothing's gonna stop me, I'm gonna get it either way
Yeah, oh yeah

[Pre-Chorus]
Why would you want to take away from this moment, we can own it
Why would you want to take away from this moment, woohoo!

[Chorus]
You don't have to spend your life with me
You don't have to waste your energy
We can just be rockin', yeah
We can just be rockin', yeah
I just want your body next to me
Cause it brings me so much ecstasy
We can just be rockin', yeah
We can just be rockin', yeah
(Yeah, yeah, yeah)

[Verse 2]
You see me text the baby
You see those missed calls
I'm actin' reckless baby
I'm about to lose it all
This liquor got me crazy
Mixed with that adderall
I'm focused on the beat, yeah

[Pre-Chorus]
Why would you want to take away from this moment, we can own it
Why would you want to take away from this moment, woohoo!

[Chorus]
You don't have to spend your life with me
You don't have to waste your energy
We can just be rockin', yeah
We can just be rockin', yeah (we can just be rockin')
I just want your body next to me
Cause it brings me so much ecstasy
We can just be rockin', yeah
We can just be rockin', yeah (we can just be rockin' baby)
(Yeah, yeah, yeah)

[Post-Hook]
Yeah
Yeah

[Distorted Pre-Chorus]
Why would you want to take away from this moment, we can own it
Why would you want to take away from this moment, woohoo!
(Let's go! Hey!)

[Chorus]
You don't have to spend your life with me (you don't have to spend your life with me)
You don't have to waste your energy (you don't have to waste)
We can just be rockin', yeah (oh, baby)
We can just be rockin', yeah (All you got to; need to know)
I just want your body next to me (hey!)
Cause it brings me so much ecstasy
We can just be rockin', yeah
We can just be rockin', yeah (we can just be rockin' baby)
(Yeah, yeah, yeah)"
Hip Hop/Rap,The Weeknd,Starboy ,Secrets ," Produced By Doc McKinney, Cirkut & Sir Dylan


[Verse 1]
Everybody here wants you
My love, my love
And I know that you want them too
My love, my love
I ask you what your heart desires
My love, my love
You tell me I'm the only one
My love, my love

[Pre-Chorus]
It's a lie, a lie
I catch you every time
In your lust, your lust
Every time you close your eyes

[Chorus]
I hear the secrets that you keep
When you're talkin' in your sleep
I hear the secrets that you keep, keep, keep
When you're talk, talkin', talkin'
I hear the secrets that you keep
When you're talkin' in your sleep
I hear the secrets that you keep, keep, keep
When you're talk, talkin', talkin'

[Verse 2]
You told me not to worry 'bout
Those guys, those guys
You told me that you left it all behind
Behind

[Pre-Chorus]
It's a lie, a lie
I catch you every time
In your lust, your lust
Every time you close your eyes

[Chorus]
I hear the secrets that you keep
When you're talkin' in your sleep
I hear the secrets that you keep, keep, keep
When you're talk, talkin', talkin'
I hear the secrets that you keep
When you're talkin' in your sleep
I hear the secrets that you keep, keep, keep
When you're talk, talkin', talkin'

[Bridge]
Wipe the...
Lust from your eyes
I see that you're not mine
I can see the lust in your eyes
You can't hide it
You can't be the one
I realize, we're divided

[Chorus]
I hear the secrets that you keep
When you're talkin' in your sleep
I hear the secrets that you keep, keep, keep
When you're talk, talkin', talkin'
I hear the secrets that you keep
When you're talkin' in your sleep
I hear the secrets that you keep, keep, keep
When you're talk, talkin', talkin'"
Hip Hop/Rap,The Weeknd,Starboy ,True Colors ," Produced By Swish, Benny Blanco, Cashmere Cat & Jake One


[Verse 1]
Tell me the truth
Baby girl, who else been with you
It's gon' come to my attention either way, yeah
And I understand
Baby girl, we all had a past
I'd much rather hear the truth come straight from you

[Pre-Hook]
So if I love you
It'd be just for you
So when I'm touching you
Can I trust in you
Can I trust in you, oh baby

[Hook]
Girl, come show me your true colors
Paint me a picture with your true colors
These are the questions of a new lover
True colors, true colors
Girl, come show me your true colors
Paint me a picture with your true colors
These are confessions of a new lover
True colors, true colors

[Verse 2]
What's done is done
Now that I'm the only one
If you tell me I'll accept what you've been through, oh yeah
And I don't believe all this inconsistency
I've been hearing different stories about you

[Pre-Hook]
So if I love you
It'd be just for you
So when I'm touching you
Can I trust in you
Can I trust in you, oh baby

[Hook]
Girl, come show me your true colors
Paint me a picture with your true colors
These are the questions of a new lover
True colors, true colors
Girl, come show me your true colors
Paint me a picture with your true colors
These are confessions of a new lover
True colors

[Bridge]
Baby, show me you're a keeper
It's been hard for me to keep up
You've been tryna keep me in the dark
But baby girl, I see you
Baby, show me you're a keeper
It's been hard for me to keep up
You've been tryna keep me in the dark
But baby girl, I see you

[Hook]
Girl, come show me your true colors
Paint me a picture with your true colors
These are the questions of a new lover
True colors, true colors
Girl, come show me your true colors
Paint me a picture with your true colors
These are confessions of a new lover
True colors, true colors"
Hip Hop/Rap,The Weeknd,Starboy ,Stargirl Interlude ,"feat.  Lana Del Rey
Produced By Doc McKinney & Labrinth


[Verse: Lana Del Rey]
I had a vision
A vision of my nails in the kitchen
Scratching counter tops, I was screaming
My back arched like a cat
My position couldn't stop you were hitting it
And I shouldn't cry, but I love it, starboy
And I shouldn't cry, but I love it (I love it), starboy
And I shouldn't cry, but I love it, starboy
And I shouldn't cry, but I love it, starboy

[Outro: The Weeknd]
I just want to see you shine 'cause I know you are a stargirl
I just want to see you shine 'cause I know you are a stargirl
I just want to see you shine 'cause I know you are a stargirl
I just want to see you shine 'cause I know you are a stargirl"
Hip Hop/Rap,The Weeknd,Starboy ,Sidewalks ,"feat. Kendrick Lamar
Produced By Bobby Raps, Daniel Wilson, Doc McKinney & Ali Shaheed Muhammad


[Verse 1: The Weeknd]
I ran out of tears when I was 18
So nobody made me but the main streets
'Cause too many people think they made me
Well, if they really made me then replace me
Homeless to Forbes List, these niggas bring no stress
I feel like Moses, I feel like I'm chosen
And if you ain't my nigga then your girl single to me
I don't give a damn if a nigga said he knew me
Grew up with no father so nobody ever ""son"" me
My flow too sick, Kevin Costner couldn't touch me
I know you wish that nobody ever love me
I feel useless when I'm never making money
Well, this the life we always fantasized
Rich folk problem through a Queen Street nigga's eyes
Every time you see me pulling up in Aventadors
Just know we been grinding on them sidewalks

[Hook: The Weeknd]
Sidewalks saved my life
They don't ever lie
Sidewalks saved my life
They showed me all the signs

[Post-Hook: Daniel Wilson]
They don't let me down
But they lead me on
And they don't let me down
But they lead me on
And they lead me on

[Verse 2: Kendrick Lamar]
Say, say, say
I come from murder one, brung late night melee
Say, say, say
We hung all summer, sprung mattress with bae bae
Say, say, say
Trippin' off Dyke, and my name strike with pay day
Say, say, say
Flippin' blue lightning, tightening, strapped with AK
Say, say, say
OG one, told me one, show me one, eight ways
How to segue
Pussy, power, profit in headache
I reminisce my life innocence
Or life innocent
Or life intimate, with fame
Light limo tint
With light women, dark women in it
Awe Kenny, good game
She wanna hang with a Starboy
The sun and the moon and star, boy
Astronomer, anonymous
I line 'em up, grind 'em up, there's nine of us
And five of us are probably fucked
She mollied up, I tallied up all the parts, boy
Twenty legs, arms, head (head)
Head, head, more head (head)
Oh God, bless the dead (yah)
I'm livin' life, high off life
I wear my chokes off to bed
I'm the greatest nigga, why you scared to say it?
I wanna rock, I wanna rock, I wanna cop more land
I never stop
I wanna quick advance on a bill if it ain't one
Break everything, I'm a hustler, came from

[Hook: The Weeknd]
Sidewalks saved my life
They don't ever lie
Sidewalks saved my life
They showed me all the signs

[Post-Hook: Daniel Wilson]
They don't let me down
But they lead me on
And they don't let me down
But they lead me on
And they lead me on
"
Hip Hop/Rap,The Weeknd,Starboy ,Six Feet Under ," Produced By Metro Boomin, Doc McKinney, DaHeala & Cirkut


[Verse 1]
Ask around about her
She don't get emotional
Pull off all her feelings
That's why she ain't approachable
She know her pussy got a fan base
A couple niggas with a suit case
Suit and tie niggas who play role play
When it comes to money she plays no games

[Pre-Hook]
She lick it up just like a candy
She wants to make them leave their family
She tries to live a life so fancy
She wanna pull up in a Bentley
She ain't got time for lovin'
Louie Vuitton on her husband
She like to die in [?]
She's like the tie in the club, till she

[Hook]
Six feet under she gon' get that fucking paper
Six feet under she gon' get that fucking paper
Six feet under she gon' get that fucking paper
You know how she get down, pop her for a check now
Six feet under she gon' get that fucking paper (get that fucking paper)
Six feet under she gon' get that fucking paper (get that fucking)
Six feet under she gon' get that fucking paper (get that fucking)
You know how she get down, pop her for a check now

[Verse 2]
She don't depend on anybody
Know just what to do with her own body
Counting all that money like a hobby
She don't give a fuck about nobody
And she got her whole crew poppin'
And she bend it over like she got no back bone
Got a couple niggas blinging up a trap phone
She don't need nobody waiting back home, she got it

[Pre-Hook]
She lick it up just like a candy
She wants to make them leave their family
She tries to live a life so fancy
She wanna pull up in a Bentley
She ain't got time for lovin'
Louie Vuitton on her husband
She like to die in [?]
She's like the tie in the club, till she

[Hook]
Six feet under she gon' get that fucking paper
Six feet under she gon' get that fucking paper
Six feet under she gon' get that fucking paper
You know how she get down, pop her for a check now
Six feet under she gon' get that fucking paper (get that fucking paper)
Six feet under she gon' get that fucking paper (get that fucking)
Six feet under she gon' get that fucking paper (get that fucking)
You know how she get down, pop her for a check now

[Bridge]
Real love starts to fall
So she don't waste her time
So she don't waste her time
You ain't gon' catch her crying
She ain't gon' loose her mind
She ain't gon' loose her mind
Real love starts to fall
So she don't waste her time
So she don't waste her time
You ain't gon' catch her crying (you ain't gon' catch her crying)
She ain't gon' loose her mind (oh)
She ain't gon' loose her mind
Till she...

[Hook]
Six feet under she gon' get that fucking paper
Six feet under she gon' get that fucking paper
Six feet under she gon' get that fucking paper
You know how she get down, pop her for a check now
Six feet under she gon' get that fucking paper (get that fucking paper)
Six feet under she gon' get that fucking paper (get that fucking)
Six feet under she gon' get that fucking paper (get that fucking)
You know how she get down, pop her for a check now"
Hip Hop/Rap,The Weeknd,Starboy ,Love to Lay ," Produced By Ali Payami & Max Martin


[Verse 1]
It has begun again, my friend
In this room, we are nothing but strangers in a bed
You made me fall again, my friend
How can I forget when you said love was just pretend?

[Pre-Chorus]
Well I told her I've been thinkin' 'bout her lately
But she told me that to love her is so crazy

[Chorus]
'Cause she loves to lay
(No) I learned the hard way
(Oh) She loves to lay, I'm all to blame
I learned the hard way
(Oh) She loves to lay
(Move it out, now) Know I learned the hard way
(Move it out, now) She loves to lay, it's all a game
I learned the hard way
(Move it out, now)

[Verse 2]
It has begun again, my friend
In your heart, we are nothing but strangers in the end

[Pre-Chorus]
Then I told her I've been thinkin' 'bout her lately
But she told me that to love her is so crazy (Hey!)

[Chorus]
'Cause she loves to lay
(No) I learned the hard way
(Oh) She loves to lay, I'm all to blame
I learned the hard way
(Oh, I learned the hard way) She loves to lay
(Move it out, now) Know I learned the hard way
(Move it out, now) She loves to lay, it's all a game
I learned the hard way
(Move it out, now)

[Bridge]
I feel there's someone else
Worth your time, from the start
He's just one call away
From your mind, and your heart
It has begun, begun
Again, again, my friend, hey!

[Chorus]
'Cause she loves to lay
(She loves to lay)
I learned the hard way
(No, I learned the hard way)
She loves to lay, I'm all to blame
I learned the hard way
(Woah-oh)
She loves to lay
(Move it out, now)
Know I learned the hard way
(Move it out, now)
She loves to lay, it's all a game
I learned the hard way
(Move it out, now)"
Hip Hop/Rap,The Weeknd,Starboy ,A Lonely Night ," Produced By Belly, DaHeala & Max Martin


[Verse]
Show me your love, heart is so numb
Do you even know, I was so lonely now
I want your lonely love
See you all alone, fame got you numb
If for this time, get up at nine
I like your lonely life
I live your lonely life
Yeah

[Chorus]
So do I, fade alone
Getting high, tag along
All the while, talkin' bout
He told you wrong, all along
Don't wait for him no more
They all come and go
Forget him and ah
End it all and ah
How do I, tag along
Girl do I, tag along
May we, come and go
How do we, end a lie
All eyes on you
All eyes on you
All eyes on you
All eyes on you, ma

[Verse]
Show me your love, heart is so numb
Do you even know, I was so lonely now
I want your lonely love
See you all alone, fame got you numb
If for this time, get up at nine
I like your lonely life
I live your lonely life
Yeah

[Chorus]
So do I, fade alone
Getting high, tag along
All the while, talkin bout
He told you wrong, all along
Don't wait for him no more
They all come and go
Forget him and ah
End it all and ah
How do I, tag along
Girl do I, tag along
May we, come and go
How do we, end a lie
All eyes on you
All eyes on you
All eyes on you, ma"
Hip Hop/Rap,The Weeknd,Starboy ,Attention ," Produced By Frank Dukes, Benny Blanco & Cashmere Cat


[Verse 1: The Weeknd]
Baby, you're so strong
Baby, you're calm, you're so calm
Tell me where it went wrong
Tell me how to love, it's been so long
When I close my mouth, and you just need to touch
Thinking twice on my one
But you just need to trust

[Hook: The Weeknd]
You're only looking for attention
You only notice it cause I never abrupt
You're only looking for attention, oh, oh
You're only looking for attention
The only problem is you're never good enough
You're only looking for attention, oh, oh

[Verse 2: The Weeknd]
What do you expect now?
Only thing left is the sex now
Cause baby, too vexed now
Only see me on the TV or the bed now
When it touched my mouth, you were more than a fuck
Thinking twice on a one
But you just need to trust

[Hook: The Weeknd]
You're only looking for attention
You only notice it cause I never abrupt
You're only looking for attention, oh, oh
You're only looking for attention
The only problem is you're never good enough
You're only looking for attention, oh, oh

[Interlude: Cashmere Cat]
I need more than [?]
Every time I touch my mind
I need more of this
When you leave me smilin' (touch me)

[Hook: The Weeknd]
You're only looking for attention
You only notice it cause I never abrupt
You're only looking for attention, oh, oh
You're only looking for attention
The only problem is you're never good enough
You're only looking for attention, oh, oh

[Outro: Cashmere Cat]
Oh
Oh
Oh
Oh
Oh
Oh
Oh, yeah"
